company_code,order_number,employee,product,product_category,client,city,sale_date_time,product_cost,discount_amount,amount,total,form_of_payment,date,basket_id
39000,2597,Lester Zimmerman,Ethanol,Fuel,Customer not informed,No City,2017-03-31 15:11:00,2.938,0.0,3.2310000000000003,10.01,Money,20170331,2597no city20170331
39000,2597,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:11:00,3.05,0.0,3.072,10.9,Money,20170331,2597no city20170331
39000,2599,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:11:00,3.043,0.0,8.454,30.0,Money,20170331,2599no city20170331
39000,2597,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:11:00,3.05,0.0,2.818,10.0,Money,20170331,2597no city20170331
39000,2597,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:11:00,3.05,0.0,14.089,50.0,Money,20170331,2597no city20170331
39000,2599,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:11:00,3.05,0.0,4.227,15.0,Money,20170331,2599no city20170331
39000,2599,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:11:00,3.05,0.0,16.907,60.0,Money,20170331,2599no city20170331
39000,2598,Jeannette Norman,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 15:11:00,2.56,0.0,82.301,236.12,Money,20170331,2598no city20170331
39000,2597,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:11:00,3.05,0.0,8.451,29.99,Money,20170331,2597no city20170331
39000,2599,Terri Tran,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:11:00,3.05,0.0,19.724,70.0,Money,20170331,2599no city20170331
39000,2599,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:11:00,3.05,0.0,14.089,50.0,Money,20170331,2599no city20170331
39000,2601,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:12:00,3.05,0.0,28.177,100.0,Money,20170331,2601no city20170331
39000,2601,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:12:00,3.043,0.0,1.409,5.0,Money,20170331,2601no city20170331
39000,2600,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:12:00,3.05,0.0,49.922,177.17,Credit Card,20170331,2600no city20170331
39000,2604,Rodney Patton,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:14:00,3.043,0.0,14.089,50.0,Money,20170331,2604no city20170331
39000,2604,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:14:00,3.043,0.0,5.636,20.0,Money,20170331,2604no city20170331
39000,2604,Rodney Patton,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:14:00,3.043,0.0,5.636,20.0,Money,20170331,2604no city20170331
39000,2604,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:14:00,3.05,0.0,2.821,10.01,Money,20170331,2604no city20170331
39000,2605,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:14:00,3.05,0.0,32.97,117.01,Credit Card,20170331,2605no city20170331
39000,2604,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:14:00,3.043,0.0,14.089,50.0,Money,20170331,2604no city20170331
39000,2607,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:15:00,3.05,0.0,16.907,60.0,Credit Card,20170331,2607no city20170331
39000,2606,Rosie Mullins,Special Diesel,Fuel,Julian Sherman,Agririe,2017-03-31 15:15:00,2.51,0.0,207.21,579.98,Debit Card,20170331,2606agririe20170331
39000,2608,Salvador Mccormick,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 15:16:00,2.56,0.0,38.341,110.0,Credit Card,20170331,2608no city20170331
39000,2610,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:18:00,3.043,0.0,28.177,100.0,Money,20170331,2610no city20170331
39000,2610,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:18:00,3.05,0.0,14.089,50.0,Money,20170331,2610no city20170331
39000,2611,Rosie Mullins,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 15:18:00,2.56,0.0,36.71,105.32,Credit Card,20170331,2611no city20170331
39000,2610,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:18:00,3.043,0.0,7.045,25.0,Money,20170331,2610no city20170331
39000,2610,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:18:00,3.043,0.0,14.089,50.0,Money,20170331,2610no city20170331
39000,2612,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:19:00,3.043,0.0,8.454,30.0,Money,20170331,2612no city20170331
39000,2616,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:22:00,3.043,0.0,14.089,50.0,Money,20170331,2616no city20170331
39000,2616,Terri Tran,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:22:00,3.043,0.0,28.177,100.0,Money,20170331,2616no city20170331
39000,2616,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:22:00,3.05,0.0,5.636,20.0,Money,20170331,2616no city20170331
39000,2616,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:22:00,3.05,0.0,7.062,25.06,Money,20170331,2616no city20170331
39000,2618,Curtis Newman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:23:00,3.05,0.0,28.177,100.0,Money,20170331,2618no city20170331
39000,2618,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:23:00,3.05,0.0,28.177,100.0,Money,20170331,2618no city20170331
39000,2618,Terri Tran,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:23:00,3.05,0.0,14.089,50.0,Money,20170331,2618no city20170331
39000,2617,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:23:00,3.05,0.0,14.089,50.0,Credit Card,20170331,2617no city20170331
39000,2618,Terri Tran,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:23:00,3.05,0.0,5.636,20.0,Money,20170331,2618no city20170331
39000,2618,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:23:00,3.05,0.0,11.270999999999999,40.0,Money,20170331,2618no city20170331
39000,2619,Rodney Patton,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:24:00,3.05,0.0,5.636,20.0,Money,20170331,2619no city20170331
39000,2621,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:25:00,3.05,0.0,35.260999999999996,125.14,Debit Card,20170331,2621no city20170331
39000,2620,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:25:00,3.043,0.0,26.38,93.62,Credit Card,20170331,2620no city20170331
39000,2622,Terri Tran,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:26:00,3.043,0.0,5.636,20.0,Money,20170331,2622no city20170331
39000,2622,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:26:00,3.043,0.0,5.636,20.0,Money,20170331,2622no city20170331
39000,2622,Rodney Patton,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:26:00,3.043,0.0,2.818,10.0,Money,20170331,2622no city20170331
39000,2622,Brandon Martin,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:26:00,3.05,0.0,4.5089999999999995,16.0,Money,20170331,2622no city20170331
39000,2628,Rodney Patton,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:27:00,3.05,0.0,6.199,22.0,Money,20170331,2628no city20170331
39000,2625,Lance West,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 15:27:00,2.51,0.0,17.864,50.0,Money,20170331,2625no city20170331
39000,2625,Terri Tran,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 15:27:00,2.51,0.0,17.864,50.0,Money,20170331,2625no city20170331
39000,2625,Rodney Patton,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:27:00,3.05,0.0,8.454,30.0,Money,20170331,2625no city20170331
39000,2625,Terri Tran,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:27:00,3.05,0.0,10.144,36.0,Money,20170331,2625no city20170331
39000,2625,Terri Tran,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 15:27:00,2.56,0.0,73.2,210.01,Money,20170331,2625no city20170331
39000,2624,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:27:00,3.05,0.0,5.636,20.0,Money,20170331,2624no city20170331
39000,2628,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:27:00,3.05,0.0,19.724,70.0,Money,20170331,2628no city20170331
39000,2628,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:27:00,3.05,0.0,14.089,50.0,Money,20170331,2628no city20170331
39000,2628,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:27:00,3.05,0.0,14.089,50.0,Money,20170331,2628no city20170331
39000,2631,Brandon Martin,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:29:00,3.05,0.0,14.089,50.0,Money,20170331,2631no city20170331
39000,2631,Terri Tran,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:29:00,3.05,0.0,7.045,25.0,Money,20170331,2631no city20170331
39000,2631,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:29:00,3.05,0.0,8.454,30.0,Money,20170331,2631no city20170331
39000,2633,Lester Zimmerman,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 15:30:00,2.56,0.0,55.071999999999996,158.0,Credit Card,20170331,2633no city20170331
39000,2632,Jeannette Norman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:30:00,3.043,0.0,5.642,20.02,Money,20170331,2632no city20170331
39000,2636,Jeannette Norman,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 15:32:00,2.51,0.0,75.031,210.01,Credit Card,20170331,2636no city20170331
39000,2635,Lance West,Diesel Auto Clean,Fuel,Pauline Douglas,Agririe,2017-03-31 15:32:00,2.56,0.0,90.56200000000001,259.82,Debit Card,20170331,2635agririe20170331
39000,2637,Devin Copeland,Special Gasoline,Fuel,Jim Fuller,Agririe,2017-03-31 15:33:00,3.05,0.0,10.0,34.78,Extended payment plan/ In installments,20170331,2637agririe20170331
39000,2638,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:33:00,3.05,0.0,33.931,120.42,Money,20170331,2638no city20170331
39000,2639,Salvador Mccormick,Gasoline,Fuel,Jasmine Holloway,Wadena,2017-03-31 15:34:00,3.043,0.0,57.98,209.02,Credit Card,20170331,2639wadena20170331
11848000,1074,Anna Massey,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:34:00,2.96,0.0,14.710999999999999,50.0,Money,20170331,1074no city20170331
11848000,1073,Alison Austin,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:34:00,2.95,0.0,14.710999999999999,50.0,Money,20170331,1073no city20170331
39000,2642,Jeffery Dennis,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 15:35:00,2.56,0.0,61.00100000000001,175.01,Debit Card,20170331,2642no city20170331
11848000,1075,Rex Fletcher,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:35:00,2.96,0.0,14.710999999999999,50.0,Money,20170331,1075no city20170331
39000,2643,Lester Zimmerman,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 15:36:00,2.51,0.0,101.869,285.13,Debit Card,20170331,2643no city20170331
11848000,1076,Darryl Boyd,Ethanol,Fuel,Customer not informed,No City,2017-03-31 15:36:00,2.8310000000000004,0.0,14.710999999999999,50.0,Money,20170331,1076no city20170331
11848000,1077,Laverne Ray,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:37:00,2.96,0.0,14.710999999999999,50.0,Credit Card,20170331,1077no city20170331
39000,2645,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:37:00,3.05,0.0,14.092,50.01,Money,20170331,2645no city20170331
39000,2644,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:37:00,3.05,0.0,28.177,100.0,Credit Card,20170331,2644no city20170331
39000,2649,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:38:00,3.05,0.0,42.272,150.02,Credit Card,20170331,2649no city20170331
39000,2647,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:38:00,3.05,0.0,2.821,10.01,Money,20170331,2647no city20170331
11848000,1079,Rex Fletcher,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:39:00,2.95,0.0,45.614,155.04,Credit Card,20170331,1079no city20170331
39000,2653,Salvador Mccormick,Ethanol,Fuel,Customer not informed,No City,2017-03-31 15:42:00,2.938,0.0,36.141,112.0,Credit Card,20170331,2653no city20170331
39000,2656,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:43:00,3.05,0.0,11.270999999999999,40.0,Money,20170331,2656no city20170331
39000,2656,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:43:00,3.05,0.0,8.454,30.0,Money,20170331,2656no city20170331
39000,2656,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:43:00,3.05,0.0,14.089,50.0,Money,20170331,2656no city20170331
39000,2655,Delores Richards,Filters,Filters,Customer not informed,No City,2017-03-31 15:43:00,13.23,0.0,1.0,21.0,Credit Card,20170331,2655no city20170331
39000,2654,Salvador Mccormick,Ethanol,Fuel,Customer not informed,No City,2017-03-31 15:43:00,2.938,0.0,6.454,20.0,Money,20170331,2654no city20170331
39000,2654,Salvador Mccormick,Ethanol,Fuel,Customer not informed,No City,2017-03-31 15:43:00,2.938,0.0,9.681000000000001,30.0,Money,20170331,2654no city20170331
39000,2655,Delores Richards,Lubricant,Lubricant,Customer not informed,No City,2017-03-31 15:43:00,10.788,0.0,3.0,75.0,Credit Card,20170331,2655no city20170331
39000,2654,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:43:00,3.05,0.0,14.089,50.0,Money,20170331,2654no city20170331
39000,2654,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:43:00,3.05,0.0,30.0,106.47,Money,20170331,2654no city20170331
39000,2656,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:43:00,3.05,0.0,4.227,15.0,Money,20170331,2656no city20170331
39000,2654,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:43:00,3.05,0.0,14.089,50.0,Money,20170331,2654no city20170331
39000,2658,Jeannette Norman,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 15:44:00,2.51,0.0,14.290999999999999,40.0,Money,20170331,2658no city20170331
39000,2659,Lester Zimmerman,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 15:44:00,2.51,0.0,35.728,100.0,Money,20170331,2659no city20170331
39000,2658,Jeannette Norman,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 15:44:00,2.56,0.0,69.711,200.0,Money,20170331,2658no city20170331
39000,2658,Jeannette Norman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:44:00,3.043,0.0,14.089,50.0,Money,20170331,2658no city20170331
11848000,1085,Rex Fletcher,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 15:44:00,2.467,0.0,38.493,107.74,Debit Card,20170331,1085no city20170331
39000,2657,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:44:00,3.05,0.0,39.31,139.51,Credit Card,20170331,2657no city20170331
39000,2662,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:45:00,3.05,0.0,24.802,88.02,Debit Card,20170331,2662no city20170331
39000,2661,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:45:00,3.05,0.0,3.21,11.39,Money,20170331,2661no city20170331
39000,2661,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:45:00,3.05,0.0,14.089,50.0,Money,20170331,2661no city20170331
39000,2661,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:45:00,3.05,0.0,2.818,10.0,Money,20170331,2661no city20170331
39000,2661,Jeffery Dennis,Ethanol,Fuel,Customer not informed,No City,2017-03-31 15:45:00,2.938,0.0,2.001,6.2,Money,20170331,2661no city20170331
39000,2661,Salvador Mccormick,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 15:45:00,2.56,0.0,24.399,70.0,Money,20170331,2661no city20170331
39000,2663,Devin Copeland,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:46:00,3.043,0.0,2.818,10.0,Money,20170331,2663no city20170331
39000,2664,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:46:00,3.05,0.0,8.454,30.0,Debit Card,20170331,2664no city20170331
39000,2663,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:46:00,3.05,0.0,5.636,20.0,Money,20170331,2663no city20170331
39000,2663,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:46:00,3.05,0.0,28.18,100.01,Money,20170331,2663no city20170331
39000,2663,Salvador Mccormick,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 15:46:00,2.51,0.0,17.864,50.0,Money,20170331,2663no city20170331
39000,2665,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:47:00,3.043,0.0,14.089,50.0,Money,20170331,2665no city20170331
39000,2665,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:47:00,3.043,0.0,5.881,20.87,Money,20170331,2665no city20170331
39000,2665,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:47:00,3.05,0.0,2.818,10.0,Money,20170331,2665no city20170331
39000,2665,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:47:00,3.05,0.0,2.818,10.0,Money,20170331,2665no city20170331
39000,2665,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:47:00,3.05,0.0,14.089,50.0,Money,20170331,2665no city20170331
39000,2667,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:48:00,3.05,0.0,5.636,20.0,Money,20170331,2667no city20170331
39000,2668,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:48:00,3.05,0.0,43.802,155.45,Money,20170331,2668no city20170331
39000,2667,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:48:00,3.05,0.0,14.089,50.0,Money,20170331,2667no city20170331
39000,2667,Terri Tran,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:48:00,3.05,0.0,28.177,100.0,Money,20170331,2667no city20170331
39000,2669,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:49:00,3.05,0.0,14.089,50.0,Money,20170331,2669no city20170331
39000,2671,Guy Rivera,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:50:00,3.043,0.0,2.818,10.0,Money,20170331,2671no city20170331
39000,2670,Devin Copeland,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:50:00,3.043,0.0,37.741,133.94,Debit Card,20170331,2670no city20170331
39000,2671,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:50:00,3.05,0.0,1.421,5.04,Money,20170331,2671no city20170331
39000,2672,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:51:00,3.05,0.0,28.177,100.0,Debit Card,20170331,2672no city20170331
39000,2676,Guy Rivera,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:52:00,3.043,0.0,2.021,7.17,Money,20170331,2676no city20170331
39000,2676,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:52:00,2.96,0.0,43.68,155.02,Money,20170331,2676no city20170331
39000,2676,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:52:00,2.96,0.0,8.454,30.0,Money,20170331,2676no city20170331
39000,2675,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:52:00,3.05,0.0,14.089,50.0,Credit Card,20170331,2675no city20170331
39000,2676,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:52:00,3.05,0.0,37.76,134.01,Money,20170331,2676no city20170331
39000,2677,Rosie Mullins,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 15:53:00,2.51,0.0,100.0,279.9,Debit Card,20170331,2677no city20170331
39000,2679,Salvador Mccormick,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 15:53:00,2.56,0.0,24.399,70.0,Money,20170331,2679no city20170331
39000,2679,Guy Rivera,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:53:00,3.043,0.0,5.636,20.0,Money,20170331,2679no city20170331
39000,2679,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:53:00,3.043,0.0,23.669,84.0,Money,20170331,2679no city20170331
39000,2680,Salvador Mccormick,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 15:54:00,2.56,0.0,90.649,260.07,Credit Card,20170331,2680no city20170331
39000,2682,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:54:00,2.96,0.0,29.871,106.01,Money,20170331,2682no city20170331
39000,2685,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:55:00,2.96,0.0,8.454,30.0,Money,20170331,2685no city20170331
39000,2685,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:55:00,2.96,0.0,5.636,20.0,Money,20170331,2685no city20170331
39000,2685,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:55:00,2.96,0.0,28.177,100.0,Money,20170331,2685no city20170331
39000,2685,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:55:00,2.96,0.0,28.177,100.0,Money,20170331,2685no city20170331
39000,2683,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:55:00,3.0239999999999996,0.0,14.089,50.0,Debit Card,20170331,2683no city20170331
39000,2687,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:56:00,2.96,0.0,14.089,50.0,Money,20170331,2687no city20170331
39000,2687,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:56:00,3.0239999999999996,0.0,7.045,25.0,Money,20170331,2687no city20170331
39000,2688,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:56:00,2.96,0.0,5.636,20.0,Money,20170331,2688no city20170331
39000,2689,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:57:00,2.96,0.0,11.270999999999999,40.0,Money,20170331,2689no city20170331
39000,2689,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:57:00,2.96,0.0,28.177,100.0,Money,20170331,2689no city20170331
39000,2689,Lance West,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 15:57:00,2.51,0.0,43.97,123.07,Money,20170331,2689no city20170331
39000,2689,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:57:00,2.96,0.0,5.636,20.0,Money,20170331,2689no city20170331
39000,2689,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:57:00,2.96,0.0,2.821,10.01,Money,20170331,2689no city20170331
39000,2690,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:57:00,2.96,0.0,14.089,50.0,Debit Card,20170331,2690no city20170331
39000,2691,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:58:00,2.96,0.0,8.454,30.0,Money,20170331,2691no city20170331
39000,2692,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:58:00,2.96,0.0,14.089,50.0,Debit Card,20170331,2692no city20170331
39000,2693,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 15:59:00,3.0239999999999996,0.0,16.921,60.05,Money,20170331,2693no city20170331
39000,2696,Lance West,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 16:00:00,2.56,0.0,63.441,182.01,Money,20170331,2696no city20170331
39000,2697,Rodney Patton,Special Gasoline,Fuel,Monique Saunders,Agririe,2017-03-31 16:00:00,2.96,0.0,14.089,50.0,Money,20170331,2697agririe20170331
39000,2699,Terri Tran,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:01:00,2.96,0.0,14.089,50.0,Money,20170331,2699no city20170331
39000,2702,Salvador Mccormick,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 16:02:00,2.51,0.0,37.871,106.0,Money,20170331,2702no city20170331
39000,2707,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:04:00,2.96,0.0,14.089,50.0,Money,20170331,2707no city20170331
39000,2705,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:04:00,2.96,0.0,11.270999999999999,40.0,Money,20170331,2705no city20170331
39000,2706,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:04:00,3.0239999999999996,0.0,11.270999999999999,40.0,Money,20170331,2706no city20170331
39000,2704,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:04:00,2.96,0.0,35.222,125.0,Money,20170331,2704no city20170331
39000,2707,Guy Rivera,Ethanol,Fuel,Customer not informed,No City,2017-03-31 16:04:00,2.938,0.0,9.681000000000001,30.0,Money,20170331,2707no city20170331
39000,2707,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:04:00,3.0239999999999996,0.0,1.409,5.0,Money,20170331,2707no city20170331
39000,2707,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:04:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2707no city20170331
39000,2707,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:04:00,2.96,0.0,14.089,50.0,Money,20170331,2707no city20170331
39000,2711,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:06:00,2.96,0.0,2.818,10.0,Money,20170331,2711no city20170331
39000,2711,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:06:00,2.96,0.0,28.177,100.0,Money,20170331,2711no city20170331
39000,2710,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:06:00,2.96,0.0,5.636,20.0,Money,20170331,2710no city20170331
39000,2711,Devin Copeland,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:06:00,3.0239999999999996,0.0,2.821,10.01,Money,20170331,2711no city20170331
39000,2710,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:06:00,2.96,0.0,14.089,50.0,Money,20170331,2710no city20170331
39000,2711,Lester Zimmerman,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 16:06:00,2.56,0.0,34.856,100.0,Money,20170331,2711no city20170331
39000,2710,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:06:00,2.96,0.0,11.270999999999999,40.0,Money,20170331,2710no city20170331
